sample_id,year,special,channel,coder,coder_id,news_unanimous,news_majority,news_coded,geography_unanimous,geography_majority,geography_coded
32807,2016,FALSE,ABC,1,45458663,hard,hard,hard,NA,national,national
32807,2016,FALSE,ABC,2,45369365,hard,hard,hard,NA,national,local
32807,2016,FALSE,ABC,3,45599360,hard,hard,hard,NA,national,national
43092,2016,FALSE,CBS,1,45599360,NA,hard,soft,NA,local,local
43092,2016,FALSE,CBS,2,45418775,NA,hard,hard,NA,local,local
43092,2016,FALSE,CBS,3,45601403,NA,hard,hard,NA,local,national
43493,2016,FALSE,ABC,1,45598849,hard,hard,hard,international,international,international
43493,2016,FALSE,ABC,2,45599121,hard,hard,hard,international,international,international
43493,2016,FALSE,ABC,3,45534905,hard,hard,hard,international,international,international
45986,2016,FALSE,ABC,1,45542987,hard,hard,hard,NA,international,international
45986,2016,FALSE,ABC,2,45602575,hard,hard,hard,NA,international,national
45986,2016,FALSE,ABC,3,45678170,hard,hard,hard,NA,international,international
41507,2016,FALSE,ABC,1,45582621,NA,soft,soft,local,local,local
41507,2016,FALSE,ABC,2,45663127,NA,soft,soft,local,local,local
41507,2016,FALSE,ABC,3,45369365,NA,soft,hard,local,local,local
33477,2016,FALSE,ABC,1,45602016,hard,hard,hard,NA,national,international
33477,2016,FALSE,ABC,2,45588993,hard,hard,hard,NA,national,national
33477,2016,FALSE,ABC,3,45418775,hard,hard,hard,NA,national,national
32455,2016,FALSE,CBS,1,45663127,hard,hard,hard,international,international,international
32455,2016,FALSE,CBS,2,45599296,hard,hard,hard,international,international,international
32455,2016,FALSE,CBS,3,45435454,hard,hard,hard,international,international,international
40572,2016,FALSE,ABC,1,45602016,NA,soft,soft,NA,local,national
40572,2016,FALSE,ABC,2,45588993,NA,soft,hard,NA,local,local
40572,2016,FALSE,ABC,3,45418775,NA,soft,soft,NA,local,local
39942,2016,FALSE,ABC,1,45602016,hard,hard,hard,NA,national,national
39942,2016,FALSE,ABC,2,45703268,hard,hard,hard,NA,national,local
39942,2016,FALSE,ABC,3,45458663,hard,hard,hard,NA,national,national
43469,2016,FALSE,ABC,1,45547592,hard,hard,hard,NA,international,international
43469,2016,FALSE,ABC,2,45582810,hard,hard,hard,NA,international,national
43469,2016,FALSE,ABC,3,45203823,hard,hard,hard,NA,international,international
32735,2016,FALSE,CNN,1,45458663,hard,hard,hard,national,national,national
32735,2016,FALSE,CNN,2,45236911,hard,hard,hard,national,national,national
32735,2016,FALSE,CNN,3,45598054,hard,hard,hard,national,national,national
44827,2016,FALSE,CNN,1,45598308,hard,hard,hard,NA,national,national
44827,2016,FALSE,CNN,2,45435454,hard,hard,hard,NA,national,international
44827,2016,FALSE,CNN,3,45598901,hard,hard,hard,NA,national,national
45212,2016,FALSE,ABC,1,45596899,hard,hard,hard,local,local,local
45212,2016,FALSE,ABC,2,45464287,hard,hard,hard,local,local,local
45212,2016,FALSE,ABC,3,45443941,hard,hard,hard,local,local,local
42581,2016,FALSE,ABC,1,45458663,hard,hard,hard,national,national,national
42581,2016,FALSE,ABC,2,45278443,hard,hard,hard,national,national,national
42581,2016,FALSE,ABC,3,45478596,hard,hard,hard,national,national,national
45871,2016,FALSE,NBC,1,45365495,hard,hard,hard,NA,national,national
45871,2016,FALSE,NBC,2,45602016,hard,hard,hard,NA,national,national
45871,2016,FALSE,NBC,3,45478596,hard,hard,hard,NA,national,local
44142,2016,FALSE,CNN,1,45236911,hard,hard,hard,national,national,national
44142,2016,FALSE,CNN,2,45464287,hard,hard,hard,national,national,national
44142,2016,FALSE,CNN,3,45602575,hard,hard,hard,national,national,national
43025,2016,FALSE,CNN,1,45602016,hard,hard,hard,national,national,national
43025,2016,FALSE,CNN,2,45418775,hard,hard,hard,national,national,national
43025,2016,FALSE,CNN,3,45598849,hard,hard,hard,national,national,national
40115,2016,FALSE,CBS,1,45458663,NA,hard,hard,national,national,national
40115,2016,FALSE,CBS,2,45365495,NA,hard,soft,national,national,national
40115,2016,FALSE,CBS,3,45597447,NA,hard,hard,national,national,national
30515,2016,FALSE,CNN,1,45703268,hard,hard,hard,national,national,national
30515,2016,FALSE,CNN,2,45599296,hard,hard,hard,national,national,national
30515,2016,FALSE,CNN,3,45561022,hard,hard,hard,national,national,national
45985,2016,FALSE,ABC,1,45366825,hard,hard,hard,national,national,national
45985,2016,FALSE,ABC,2,45303376,hard,hard,hard,national,national,national
45985,2016,FALSE,ABC,3,45543367,hard,hard,hard,national,national,national
30497,2016,FALSE,ABC,1,45458663,hard,hard,hard,NA,national,national
30497,2016,FALSE,ABC,2,45365495,hard,hard,hard,NA,national,national
30497,2016,FALSE,ABC,3,45599360,hard,hard,hard,NA,national,local
30976,2016,FALSE,CNN,1,45458663,hard,hard,hard,national,national,national
30976,2016,FALSE,CNN,2,45439691,hard,hard,hard,national,national,national
30976,2016,FALSE,CNN,3,45679229,hard,hard,hard,national,national,national
44688,2016,FALSE,CBS,1,45458663,hard,hard,hard,international,international,international
44688,2016,FALSE,CBS,2,45663127,hard,hard,hard,international,international,international
44688,2016,FALSE,CBS,3,45544389,hard,hard,hard,international,international,international
29179,2016,FALSE,CNN,1,45366825,hard,hard,hard,international,international,international
29179,2016,FALSE,CNN,2,45365495,hard,hard,hard,international,international,international
29179,2016,FALSE,CNN,3,45599296,hard,hard,hard,international,international,international
33414,2016,FALSE,ABC,1,45439691,hard,hard,hard,national,national,national
33414,2016,FALSE,ABC,2,45598849,hard,hard,hard,national,national,national
33414,2016,FALSE,ABC,3,45637507,hard,hard,hard,national,national,national
45998,2016,FALSE,NBC,1,45303376,NA,hard,hard,national,national,national
45998,2016,FALSE,NBC,2,45418775,NA,hard,soft,national,national,national
45998,2016,FALSE,NBC,3,45663127,NA,hard,hard,national,national,national
39731,2016,FALSE,CNN,1,45602016,hard,hard,hard,national,national,national
39731,2016,FALSE,CNN,2,45596899,hard,hard,hard,national,national,national
39731,2016,FALSE,CNN,3,45660870,hard,hard,hard,national,national,national
46045,2016,FALSE,ABC,1,45582621,hard,hard,hard,NA,NA,international
46045,2016,FALSE,ABC,2,45365495,hard,hard,hard,NA,NA,national
46045,2016,FALSE,ABC,3,45597447,hard,hard,hard,NA,NA,local
45238,2016,FALSE,ABC,1,45439691,soft,soft,soft,NA,local,local
45238,2016,FALSE,ABC,2,45598849,soft,soft,soft,NA,local,national
45238,2016,FALSE,ABC,3,45637507,soft,soft,soft,NA,local,local
41927,2016,FALSE,CBS,1,24043308,hard,hard,hard,national,national,national
41927,2016,FALSE,CBS,2,45588993,hard,hard,hard,national,national,national
41927,2016,FALSE,CBS,3,45597607,hard,hard,hard,national,national,national
44406,2016,FALSE,ABC,1,45366825,hard,hard,hard,local,local,local
44406,2016,FALSE,ABC,2,45435454,hard,hard,hard,local,local,local
44406,2016,FALSE,ABC,3,45598054,hard,hard,hard,local,local,local
44634,2016,FALSE,CNN,1,45599121,hard,hard,hard,international,international,international
44634,2016,FALSE,CNN,2,45597447,hard,hard,hard,international,international,international
44634,2016,FALSE,CNN,3,45365495,hard,hard,hard,international,international,international
46154,2016,FALSE,CNN,1,45435454,NA,hard,hard,national,national,national
46154,2016,FALSE,CNN,2,45547592,NA,hard,soft,national,national,national
46154,2016,FALSE,CNN,3,45418775,NA,hard,hard,national,national,national
45378,2016,FALSE,CNN,1,45597900,hard,hard,hard,NA,international,international
45378,2016,FALSE,CNN,2,45599121,hard,hard,hard,NA,international,national
45378,2016,FALSE,CNN,3,45600653,hard,hard,hard,NA,international,international
42190,2016,FALSE,NBC,1,45663127,soft,soft,soft,NA,national,national
42190,2016,FALSE,NBC,2,45599296,soft,soft,soft,NA,national,not_clear
42190,2016,FALSE,NBC,3,45435454,soft,soft,soft,NA,national,national
40852,2016,FALSE,CBS,1,45602016,soft,soft,soft,NA,national,local
40852,2016,FALSE,CBS,2,45303376,soft,soft,soft,NA,national,national
40852,2016,FALSE,CBS,3,45464287,soft,soft,soft,NA,national,national
43016,2016,FALSE,CNN,1,45439691,hard,hard,hard,national,national,national
43016,2016,FALSE,CNN,2,45598849,hard,hard,hard,national,national,national
43016,2016,FALSE,CNN,3,45637507,hard,hard,hard,national,national,national
38830,2016,FALSE,CNN,1,45596899,hard,hard,hard,national,national,national
38830,2016,FALSE,CNN,2,45369365,hard,hard,hard,national,national,national
38830,2016,FALSE,CNN,3,45435454,hard,hard,hard,national,national,national
40980,2016,FALSE,NBC,1,45458663,hard,hard,hard,NA,national,international
40980,2016,FALSE,NBC,2,45596899,hard,hard,hard,NA,national,national
40980,2016,FALSE,NBC,3,45236911,hard,hard,hard,NA,national,national
43695,2016,FALSE,ABC,1,45365495,hard,hard,hard,international,international,international
43695,2016,FALSE,ABC,2,45599296,hard,hard,hard,international,international,international
43695,2016,FALSE,ABC,3,45252614,hard,hard,hard,international,international,international
44837,2016,FALSE,CNN,1,45542987,hard,hard,hard,national,national,national
44837,2016,FALSE,CNN,2,45602575,hard,hard,hard,national,national,national
44837,2016,FALSE,CNN,3,45678170,hard,hard,hard,national,national,national
42894,2016,FALSE,CNN,1,45582621,hard,hard,hard,national,national,national
42894,2016,FALSE,CNN,2,45534905,hard,hard,hard,national,national,national
42894,2016,FALSE,CNN,3,45458663,hard,hard,hard,national,national,national
43200,2016,FALSE,CNN,1,45602016,hard,hard,hard,national,national,national
43200,2016,FALSE,CNN,2,45663127,hard,hard,hard,national,national,national
43200,2016,FALSE,CNN,3,45541114,hard,hard,hard,national,national,national
38273,2016,FALSE,NBC,1,45599121,hard,hard,hard,international,international,international
38273,2016,FALSE,NBC,2,45551515,hard,hard,hard,international,international,international
38273,2016,FALSE,NBC,3,45541215,hard,hard,hard,international,international,international
43338,2016,FALSE,CNN,1,45602575,hard,hard,hard,NA,local,local
43338,2016,FALSE,CNN,2,45535857,hard,hard,hard,NA,local,national
43338,2016,FALSE,CNN,3,45369365,hard,hard,hard,NA,local,local
42998,2016,FALSE,NBC,1,45492139,NA,soft,soft,NA,national,local
42998,2016,FALSE,NBC,2,45547592,NA,soft,hard,NA,national,national
42998,2016,FALSE,NBC,3,45541114,NA,soft,soft,NA,national,national
38069,2016,FALSE,ABC,1,45637507,hard,hard,hard,local,local,local
38069,2016,FALSE,ABC,2,45366825,hard,hard,hard,local,local,local
38069,2016,FALSE,ABC,3,45703000,hard,hard,hard,local,local,local
38182,2016,FALSE,NBC,1,45596899,NA,soft,soft,international,international,international
38182,2016,FALSE,NBC,2,45464287,NA,soft,soft,international,international,international
38182,2016,FALSE,NBC,3,45443941,NA,soft,hard,international,international,international
40554,2016,FALSE,CNN,1,45598849,hard,hard,hard,national,national,national
40554,2016,FALSE,CNN,2,45597447,hard,hard,hard,national,national,national
40554,2016,FALSE,CNN,3,45602016,hard,hard,hard,national,national,national
43767,2016,FALSE,NBC,1,45602016,hard,hard,hard,NA,local,national
43767,2016,FALSE,NBC,2,45598054,hard,hard,hard,NA,local,local
43767,2016,FALSE,NBC,3,45542987,hard,hard,hard,NA,local,local
45781,2016,FALSE,CNN,1,45598308,hard,hard,hard,NA,national,national
45781,2016,FALSE,CNN,2,45598849,hard,hard,hard,NA,national,national
45781,2016,FALSE,CNN,3,45316619,hard,hard,hard,NA,national,international
45634,2016,FALSE,NBC,1,45547592,NA,soft,soft,national,national,national
45634,2016,FALSE,NBC,2,45703268,NA,soft,soft,national,national,national
45634,2016,FALSE,NBC,3,45722595,NA,soft,hard,national,national,national
29656,2016,FALSE,ABC,1,45602016,hard,hard,hard,international,international,international
29656,2016,FALSE,ABC,2,45663127,hard,hard,hard,international,international,international
29656,2016,FALSE,ABC,3,45582621,hard,hard,hard,international,international,international
39715,2016,FALSE,ABC,1,45602016,hard,hard,hard,national,national,national
39715,2016,FALSE,ABC,2,45703268,hard,hard,hard,national,national,national
39715,2016,FALSE,ABC,3,45458663,hard,hard,hard,national,national,national
42785,2016,FALSE,NBC,1,45369365,hard,hard,hard,NA,national,national
42785,2016,FALSE,NBC,2,45597447,hard,hard,hard,NA,national,national
42785,2016,FALSE,NBC,3,45703000,hard,hard,hard,NA,national,local
45524,2016,FALSE,NBC,1,45439691,hard,hard,hard,international,international,international
45524,2016,FALSE,NBC,2,45599121,hard,hard,hard,international,international,international
45524,2016,FALSE,NBC,3,45598849,hard,hard,hard,international,international,international
44676,2016,FALSE,CNN,1,45365495,hard,hard,hard,NA,local,national
44676,2016,FALSE,CNN,2,45188628,hard,hard,hard,NA,local,local
44676,2016,FALSE,CNN,3,45553659,hard,hard,hard,NA,local,local
45930,2016,FALSE,CNN,1,45703268,hard,hard,hard,national,national,national
45930,2016,FALSE,CNN,2,45458663,hard,hard,hard,national,national,national
45930,2016,FALSE,CNN,3,45599360,hard,hard,hard,national,national,national
45483,2016,FALSE,ABC,1,45703268,NA,soft,soft,local,local,local
45483,2016,FALSE,ABC,2,45597133,NA,soft,hard,local,local,local
45483,2016,FALSE,ABC,3,45303376,NA,soft,soft,local,local,local
42322,2016,FALSE,CNN,1,45598849,hard,hard,hard,national,national,national
42322,2016,FALSE,CNN,2,45597447,hard,hard,hard,national,national,national
42322,2016,FALSE,CNN,3,45582810,hard,hard,hard,national,national,national
38277,2016,FALSE,NBC,1,24043308,NA,soft,hard,international,international,international
38277,2016,FALSE,NBC,2,45637507,NA,soft,soft,international,international,international
38277,2016,FALSE,NBC,3,45203823,NA,soft,soft,international,international,international
45932,2016,FALSE,ABC,1,45492139,hard,hard,hard,NA,national,local
45932,2016,FALSE,ABC,2,45541114,hard,hard,hard,NA,national,national
45932,2016,FALSE,ABC,3,45570826,hard,hard,hard,NA,national,national
42477,2016,FALSE,CNN,1,45492139,hard,hard,hard,national,national,national
42477,2016,FALSE,CNN,2,45439691,hard,hard,hard,national,national,national
42477,2016,FALSE,CNN,3,45679229,hard,hard,hard,national,national,national
32055,2016,FALSE,CNN,1,45602016,hard,hard,hard,national,national,national
32055,2016,FALSE,CNN,2,45492139,hard,hard,hard,national,national,national
32055,2016,FALSE,CNN,3,45418775,hard,hard,hard,national,national,national
42349,2016,FALSE,CNN,1,45602016,hard,hard,hard,national,national,national
42349,2016,FALSE,CNN,2,45703268,hard,hard,hard,national,national,national
42349,2016,FALSE,CNN,3,24043308,hard,hard,hard,national,national,national
28469,2016,FALSE,CNN,1,45602016,NA,hard,hard,NA,national,national
28469,2016,FALSE,CNN,2,45439691,NA,hard,soft,NA,national,local
28469,2016,FALSE,CNN,3,45435454,NA,hard,hard,NA,national,national
44199,2016,FALSE,CNN,1,45703268,hard,hard,hard,national,national,national
44199,2016,FALSE,CNN,2,45458663,hard,hard,hard,national,national,national
44199,2016,FALSE,CNN,3,45599360,hard,hard,hard,national,national,national
46210,2016,FALSE,CNN,1,45703268,hard,hard,hard,national,national,national
46210,2016,FALSE,CNN,2,45582621,hard,hard,hard,national,national,national
46210,2016,FALSE,CNN,3,45599334,hard,hard,hard,national,national,national
43217,2016,FALSE,CNN,1,45303376,hard,hard,hard,NA,local,local
43217,2016,FALSE,CNN,2,45598849,hard,hard,hard,NA,local,national
43217,2016,FALSE,CNN,3,45534905,hard,hard,hard,NA,local,local
45866,2016,FALSE,ABC,1,45439691,hard,hard,hard,NA,local,local
45866,2016,FALSE,ABC,2,45582621,hard,hard,hard,NA,local,local
45866,2016,FALSE,ABC,3,45602016,hard,hard,hard,NA,local,national
32994,2016,FALSE,CNN,1,45492139,NA,hard,soft,international,international,international
32994,2016,FALSE,CNN,2,45439691,NA,hard,hard,international,international,international
32994,2016,FALSE,CNN,3,45644188,NA,hard,hard,international,international,international
42877,2016,FALSE,CBS,1,45602575,hard,hard,hard,international,international,international
42877,2016,FALSE,CBS,2,45464287,hard,hard,hard,international,international,international
42877,2016,FALSE,CBS,3,45678170,hard,hard,hard,international,international,international
32736,2016,FALSE,CNN,1,45602016,hard,hard,hard,national,national,national
32736,2016,FALSE,CNN,2,24043308,hard,hard,hard,national,national,national
32736,2016,FALSE,CNN,3,45598849,hard,hard,hard,national,national,national
43866,2016,FALSE,CBS,1,45597900,NA,hard,hard,NA,local,local
43866,2016,FALSE,CBS,2,45582621,NA,hard,soft,NA,local,local
43866,2016,FALSE,CBS,3,45600653,NA,hard,hard,NA,local,national
45688,2016,FALSE,CNN,1,45366825,hard,hard,hard,national,national,national
45688,2016,FALSE,CNN,2,24043308,hard,hard,hard,national,national,national
45688,2016,FALSE,CNN,3,45534905,hard,hard,hard,national,national,national
42854,2016,FALSE,ABC,1,45596899,hard,hard,hard,national,national,national
42854,2016,FALSE,ABC,2,45236911,hard,hard,hard,national,national,national
42854,2016,FALSE,ABC,3,45369365,hard,hard,hard,national,national,national
43703,2016,FALSE,CNN,1,45464287,hard,hard,hard,national,national,national
43703,2016,FALSE,CNN,2,45652036,hard,hard,hard,national,national,national
43703,2016,FALSE,CNN,3,45597133,hard,hard,hard,national,national,national
44710,2016,FALSE,ABC,1,45278443,hard,hard,hard,national,national,national
44710,2016,FALSE,ABC,2,45596899,hard,hard,hard,national,national,national
44710,2016,FALSE,ABC,3,45644188,hard,hard,hard,national,national,national
46126,2016,FALSE,CNN,1,45598308,NA,hard,hard,national,national,national
46126,2016,FALSE,CNN,2,45316619,NA,hard,soft,national,national,national
46126,2016,FALSE,CNN,3,45534905,NA,hard,hard,national,national,national
45509,2016,FALSE,NBC,1,45602575,hard,hard,hard,national,national,national
45509,2016,FALSE,NBC,2,45535857,hard,hard,hard,national,national,national
45509,2016,FALSE,NBC,3,45369365,hard,hard,hard,national,national,national
